UniqueID,MAIN_CROP,MAIN_CROP_DATE,YR_PLANTED,ACRES,COUNTY,REGION,HYDRO_RGN,CROPTYP1,CLASS1,SUBCLASS1,study_region,is_unit,nearest_station_km
5009908,D12,,2018,7.799106739264959,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,17.92
5011860,D12,,2020,5.412368252309,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.55
5011946,D12,,2021,11.903584339860592,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,17.59
5012796,D12,,2020,7.562927245352272,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,17.66
5011322,D12,,2020,42.375318717999974,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.14
5010165,D12,,2021,36.982321374388604,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.17
5009129,D12,,2021,13.567754568293495,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.52
5012663,D12,,2020,38.267810738952356,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.01
5008325,D12,,2019,8.286471874348477,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.78
5008245,D12,,2016,7.111612354659399,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,17.74
5011125,D12,,2021,22.560607285947583,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.59
5013797,D12,,2015,20.651899434654634,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,17.53
5008740,D12,,2020,74.26334981809117,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.88
5022803,D12,,2020,18.597505128808322,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.61
5020176,D12,,2021,17.569974731918247,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.73
5007647,D12,,2020,9.736855653099608,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.16
5007199,D12,,2019,9.36592804328933,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,17.87
5020927,D12,,2019,33.14190148585281,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.4
5019773,D12,,2019,9.904526772352263,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,19.7
5000524,D12,,2019,57.42891216805298,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.27
5001680,D12,,2020,30.582853155925505,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,18.73
5000570,D12,,2021,30.561174911547926,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.66
5019607,D12,,2021,21.295448238073615,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.38
5020125,D12,,2020,9.443352340291028,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.97
5019551,D12,,2018,21.913598490417098,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.0
5000680,D12,,2020,13.06312419084877,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.79
5000887,D12,,2020,7.429225365622932,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.4
5000345,D12,,2021,10.245429532791071,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,18.82
5006332,D12,,2019,13.364399461842941,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.38
5006283,D12,,2018,13.189018848036433,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,18.56
5018559,D12,,2017,16.827677425877408,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,17.75
5012646,D12,,2021,5.955914548992666,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.89
5004577,D12,,2020,8.056552796580823,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,17.43
5015522,D12,,2020,13.470280911836072,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.34
5016123,D12,,2019,8.839437990924818,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,18.82
5015578,D12,,2018,9.020382694752755,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,18.86
5015150,D12,,2019,8.675172945237893,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.52
5016979,D12,,2020,8.01044065314256,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.38
5015770,D12,,2018,9.735903582982575,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.38
5013269,D12,,2018,74.11931913107047,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.25
5011676,D12,,2018,8.977505179459984,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,18.66
5020984,D12,,1984,61.70266891933835,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,19.97
5020987,D12,,2018,54.37159146182699,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.01
5012595,D12,,2021,7.631915445370749,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.61
5011192,D12,,2021,25.08088740099197,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.93
5009414,D12,,2018,8.993927382454482,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,18.62
5009131,D12,,2018,27.054356402250566,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.81
5008352,D12,,2018,10.754637648970474,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.64
5021003,D12,,2020,16.229782618110615,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.95
5007853,D12,,2021,22.893192151657033,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.52
5006619,D12,,2020,7.719174998272214,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.21
5019984,D12,,2020,9.792752290905277,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.33
5021011,D12,,2021,19.29748306309681,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.19
5000428,D12,,2021,17.086643783806682,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.29
5000995,D12,,2021,6.609487205485977,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.5
5019823,D12,,2018,14.402566252657511,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.56
5000513,D12,,2018,9.323423112106067,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,18.46
5019427,D12,,2019,8.477501170470271,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.29
5019603,D12,,2020,9.87869196742473,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.74
5001310,D12,,2019,19.861755729604717,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.46
5011386,D12,,1993,6.5668673717138875,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.77
5013172,D12,,1993,37.93399378441971,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.06
5021181,D12,,2020,9.484887925844035,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,6.17
5017118,D12,,1984,18.739707856908222,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.11
5011179,D12,,2020,7.541878823911593,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,4.05
5016871,D12,,1988,16.405259594586884,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,18.43
5021184,D12,,2020,179.70565256307103,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.64
5021189,D12,,2020,35.12972619527649,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,2.91
5022901,D12,,2021,18.105552205461954,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.89
5002273,D12,,2019,6.51086163431142,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.69
5004940,D12,,2020,7.195276982121811,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.89
5021606,D12,,2020,15.195761160878718,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,11.21
5000515,D12,,1996,39.16713729044888,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.65
5021299,D12,,2018,8.956933896226408,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.37
5021316,D12,,2018,6.812057707662274,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,17.88
5015481,D12,,2020,11.448870546307884,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.77
5021542,D12,,2019,10.515527388879581,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.91
5022923,D12,,2020,14.311070775622895,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.64
5017867,D12,,2020,16.5182257968972,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.12
5004731,D12,,2021,13.548634682012754,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.63
5016463,D12,,2020,8.899559859145025,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.58
5018998,D12,,2018,12.726153857288,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.15
5018513,D12,,2020,35.53046760324409,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.76
5016983,D12,,2020,38.789512106363276,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,3.09
5004694,D12,,2017,5.789117699525789,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,6.2
5015860,D12,,2020,7.747344905115907,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.28
5013233,D12,,2019,11.523511910456438,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.04
5012080,D12,,2020,17.500670341285076,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,11.4
5011136,D12,,2019,27.919002479452487,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.99
5011728,D12,,2020,9.6572298459551,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.94
5009910,D12,,2018,15.742395016865972,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.09
5010075,D12,,2020,39.03789070974635,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,2.76
5017460,D12,,2021,20.780939951571053,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,11.72
5015872,D12,,2021,34.813590151509615,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.02
5010906,D12,,2021,11.018319415566033,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.49
5011729,D12,,2018,9.577979809824248,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.12
5011870,D12,,2019,8.059153916868246,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,3.68
5010008,D12,,2020,15.152358939579143,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,6.72
5009375,D12,,2020,6.351181437072805,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.54
5018035,D12,,2021,12.747558539849818,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,4.43
5012463,D12,,2020,16.520859793494086,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.58
5001163,D12,,2021,16.9348091494449,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.58
5002839,D12,,2020,16.85405022425888,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.3
5007830,D12,,2020,7.011869480283451,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.47
5008142,D12,,2020,16.637440609406628,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.49
5008316,D12,,2018,12.545317989993816,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.54
5008028,D12,,1994,18.800397930473654,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.31
5020682,D12,,2020,6.3376446699097375,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.44
5018456,D12,,2018,9.286310131630888,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,11.73
5017878,D12,,2019,5.951087765958192,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.4
5019991,D12,,2020,6.940421516181586,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.55
5022929,D12,,2021,36.66364487531515,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.75
5007757,D12,,2020,16.709664523158565,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.57
5007796,D12,,2019,7.572517467471599,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.54
5005097,D12,,2020,17.168754994683834,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.7
5007400,D12,,2019,7.66888649472369,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,3.76
5022931,D12,,2021,6.719370673852471,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,11.55
5016643,D12,,2020,5.044863857084646,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.57
5017209,D12,,1990,7.797521267878871,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.79
5020554,D12,,2019,6.660951825385094,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.8
5004876,D12,,2018,16.355003630812327,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.32
5013224,D12,,2018,5.774283674306784,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.86
5004656,D12,,2020,6.148783293251813,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.88
5018076,D12,,2019,7.813272112463441,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.29
5017050,D12,,2019,5.668772895982888,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.97
5017011,D12,,2019,17.637356104915405,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.29
5015558,D12,,2019,8.051133694700244,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.49
5014629,D12,,2020,5.102139090401852,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.21
5023645,D12,,2021,32.814645165103514,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.23
5023646,D12,,2019,16.755125401136954,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.08
5010954,D12,,2022,6.102127489138785,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.67
5009047,D12,,2020,5.795606222208792,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.48
5022938,D12,,2021,9.512956487064402,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.61
5007648,D12,,2020,8.472753230888348,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,3.74
5008689,D12,,2018,5.080087481418547,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.18
5019501,D12,,2020,13.691188466072218,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.19
5008255,D12,,2018,9.782544178000325,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.0
5005137,D12,,2018,7.585676776714432,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.52
5021664,D12,,2018,11.806374870127236,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.22
5019762,D12,,2020,25.769660950792765,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.71
5021219,D12,,2018,38.075424034147325,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.47
5011545,D12,,2023,17.524716676271076,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.13
5010130,D12,,2021,32.48765987439103,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,4.78
5023398,D12,,2021,7.998451370760743,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,11.22
5019935,D12,,2020,6.0615606334364385,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,6.19
5019344,D12,,2023,6.170186609326615,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.12
5006094,D12,,2021,9.192681587722719,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.68
5001325,D12,,2018,9.616457633203124,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.08
5002107,D12,,2019,10.654566044106655,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.0
5021591,D12,,2018,5.562959331457929,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.97
5021608,D12,,2020,6.993097622057175,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.78
5021223,D12,,2019,16.052388253825495,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.76
5021230,D12,,2018,35.47587196770353,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.56
5002801,D12,,2023,8.230429294326457,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,6.96
5020805,D12,,2020,5.028669269185982,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.04
5014335,D12,,1998,17.175975559685206,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.31
5008560,D12,,2003,27.912384613132318,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.7
5000778,D12,,2013,5.184710941316302,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.64
5000192,D12,,1995,20.58611235315624,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.85
5016945,D12,,1991,11.71113489551319,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.0
5014804,D12,,2013,38.44403588418615,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.81
5016402,D12,,2007,5.27134396508671,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.33
5016831,D12,,2004,152.36687261607935,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.42
5010649,D12,,1984,15.278562914838178,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.99
5022956,D12,,2021,34.850627364290276,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.93
5022957,D12,,2019,6.581745267210235,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,4.65
5011896,D12,,2018,9.25671583169487,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,3.96
5022960,D12,,2021,37.92029894829365,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.69
5022961,D12,,2021,35.88468507324093,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.39
5016763,D12,,2018,7.512490717495062,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,4.47
5017931,D12,,2023,14.01786129859289,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.68
5011641,D12,,2019,32.618737555881204,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.53
5022963,D12,,2021,16.94621526880536,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.73
5002602,D12,,2022,6.166230113930173,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.41
5006086,D12,,2021,5.41488349914814,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,9.42
5001815,D12,,2023,14.080290825026056,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,4.14
5004837,D12,,2017,43.65750290502442,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.34
5016086,D12,,1984,19.371987265605114,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.54
5016046,D12,,1995,39.64202101105044,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.78
5012460,D12,,1997,20.966580154340967,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.23
5020241,D12,,2014,25.33797635381839,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.55
5002338,D12,,2014,18.399756737027143,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.36
5017295,D12,,2009,15.94680759580188,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.96
5002333,D12,,2009,5.810629806229313,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.87
5018680,D12,,2004,27.278805785493635,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,11.14
5020298,D12,,2004,19.267143730819395,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.34
5008878,D12,,1999,34.73467962003213,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,11.09
5019402,D12,,2014,56.580585552353575,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,11.41
5012551,D12,,1990,76.71146222862275,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.37
5008208,D12,,1998,73.07192093380573,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.6
5006911,D12,,2011,19.126682055681872,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.85
5016838,D12,,2008,19.038372569926594,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.09
5009906,D12,,1998,38.181964936058954,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.73
5016089,D12,,2004,47.5318836711555,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.33
5016359,D12,,2009,51.64885714454799,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.48
5012121,D12,,2009,35.11643404473533,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.61
5010688,D12,,2013,35.31395933834417,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.17
5011275,D12,,2013,38.64701300650174,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.88
5016542,D12,,1998,36.97284285871616,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,15.79
5018274,D12,,2014,8.524415477920265,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.91
5019802,D12,,2005,9.710490355099127,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.39
5016247,D12,,2003,53.4820356914313,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.67
5018188,D12,,2007,16.111080880154834,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,18.72
5019913,D12,,2013,40.71917584842318,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.33
5011531,D12,,2013,29.93647855999729,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.53
5000645,D12,,2009,41.835927102646686,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,18.87
5002423,D12,,1995,8.11021669502264,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,17.85
5008044,D12,,2023,17.59773827831402,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,14.16
5007734,D12,,2010,14.96604274866933,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,12.8
5016261,D12,,2011,11.56603198707898,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,17.43
5014900,D12,,2011,22.046817125374943,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,17.28
5008002,D12,,2005,13.99342398399498,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,10.49
5013078,D12,,1999,8.489864339965228,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,13.04
5018209,D12,,2014,79.79102647088428,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,16.16
5002838,D12,,2002,28.133685067514293,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.64
5018579,D12,,2003,28.330644296868456,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.73
5014517,D12,,2009,6.108211089895254,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,8.27
5013273,D12,,2011,8.194911332602686,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.4
5011787,D12,,2001,17.4954850548589,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.92
5014849,D12,,2002,19.108924308514613,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.71
5015311,D12,,1990,16.303244273931902,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.49
5014691,D12,,2006,11.55466361724694,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,4.91
5002224,D12,,1998,12.490701861046123,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,4.72
5017095,D12,,2013,11.4328019692152,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,4.78
5013791,D12,,2011,12.160918752899926,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,6.27
5016772,D12,,2008,38.32483489896215,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,4.08
5007719,D12,,2008,36.41243391637874,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,4.46
5008663,D12,,1984,22.79587367496907,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,6.54
5008828,D12,,2014,19.900630351297334,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,6.49
5020007,D12,,2006,11.020778721184382,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.62
5013536,D12,,2023,9.013639936481802,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,6.25
5010045,D12,,2001,6.179271959656205,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,4.37
5012899,D12,,1984,19.415906955946916,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.72
5014766,D12,,2002,18.370846191006592,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.52
5016846,D12,,2000,5.190879907627526,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.96
5017701,D12,,2012,6.196434825940103,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.15
5000069,D12,,2009,16.324247934919285,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.65
5007950,D12,,2007,12.537759933111442,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.44
5006586,D12,,2007,13.349413905869174,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.59
5010176,D12,,1984,19.18773879125545,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,7.76
5001429,D12,,2006,35.31938450703125,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,6.33
5001699,D12,,2008,13.610746009870383,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.83
5001456,D12,,2000,5.019922151549909,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,5.04
5017181,D12,,1992,9.34363667403785,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,3.44
5001599,D12,,1994,9.827043684883431,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,3.42
5018277,D12,,1984,49.79436176491542,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,3.18
5017567,D12,,2011,18.103331084600274,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,2.72
5006478,D12,,2013,5.564714992401389,Stanislaus,SCRO,San Joaquin River,****,**,**,sj_north,1,3.33
